ACCT_MODULE_VERSION,FILE_GROUP,ESTIMATED_FAMILY_MODULE,ESTIMATED_FAMILY_SPEND_RANGE,SRC_ROW_CNT,FAMILY_ID,FAMILY_ID_REGION,SV_ROOT_ACCOUNT,CSG_ACCOUNT,BILLING_ZIP_MAX,ATHENA_SEGMENTS,ATHENA_LEGAL_NAME1,SV_BUSN_NAME_MAX,CSG_BUSN_NAME_MAX,FAMILY_SPEND_EST_FOR_EVAL,ATHENA_FAMILY_TELCO_SPEND,CSG_AND_SV_TOTAL_MRC,TOTAL_LOC_CNT,SV_SITE_CNT,CSG_SITE_CNT,SV_EXCL_IND_CNT,CSG_EXCL_IND_CNT,SFDC_NAT_IND_CNT,SFDC_NAT_SP_IND_CNT,COAX_GREENISH_CNT,FIBER_GREENISH_CNT,COAX_YELLOW_CNT,FIBER_YELLOW_CNT,SV_ROOT_ACCOUNT_CNT,SV_ACCOUNT_CNT,SV_AAN_CNT,CSG_WD_SITE_CNT,CSG_ACCOUNT_CNT,SV_WD_SITE_CNT,CSG_REGIONS_CNT,SV_METROE_IND,SV_AV_IND,CSG_VOICE_IND,CSG_DATA_IND,CSG_VIDEO_IND,CSG_WIFIPRO_IND,CSG_CONNPRO_IND,CSG_TW_IND,CSG_TOTAL_MRC,SV_TOTAL_MRC,CSG_VOICE_MRC,CSG_DATA_MRC,CSG_VIDEO_MRC,CSG_CONNPRO_MRC,CSG_WIFIPRO_MRC,CSG_SECEDGE_MRC,SV_MRC_METROE,SV_MRC_AV_TOTAL,SV_MRCsubset_AV_PRI,SV_MRCsubset_AV_SIP,SV_MRCsubset_AV_BVE,ATHENA_EST_EMP_CNT,CSG_TENURE_MNTHS,HBB_IND,HSPY_IND,NAT_IND,GOV_IND,AGGR_IND,MES_IND,EDU_IND,CAR_IND,TWKR_IND,CBH_IND,PARENT_ID_MAX,SFDC_ACCOUNT_MAX,AM_MODULE_MAX,OWNER_ID_MAX,CAGE_NUMBER_MAX
IN PREVIOUS,CSG,CENTER,100 TO 200,1,120937,HOUSTON,NULL,8777703211272672,77093,SMB:0  MID:0  NAT:0  UNKN:1,STAR CITY AMUSEMENTS,NULL,"AMUSEMENTS,STAR CITY",148.35,NULL,148.35,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,148.350,0.000000,58.40,89.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,69,0,0,0,0,0,0,0,0,0,0,NULL,001A000001B0BTrIAN,NULL,005A0000004OYDCIA4,NULL
IN PREVIOUS,CSG,AM1,1000 TO 2000,3,441863,CALIFORNIA,NULL,8155100524758624,95112,SMB:3  MID:0  NAT:0  UNKN:0,CASA FELIZ STUDIOS,NULL,"STUDIOS,CASA FELIZ",1005.75,1005.75,659.80,3,0,1,0,0,0,0,0,3,3,0,0,0,0,3,3,0,1,0,0,1,3,0,0,0,0,659.800,0.000000,213.15,446.65,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,6,112,0,0,0,0,0,0,0,0,0,0,NULL,001A000000n41WOIAY,California AM 1,0051H00000BOXPgQAP,CA AM 1 Group 5
IN PREVIOUS,CSG,AM1,750 TO 1000,1,432487,SEATTLE,NULL,8498390015771121,99205,SMB:1  MID:0  NAT:0  UNKN:0,ACCURATE INSURANCE INC,NULL,"INC,ACCURATE INSURANCE",947.67,947.67,390.70,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,390.700,0.000000,143.20,209.90,37.60,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,7,63,0,0,0,0,0,0,0,0,0,0,NULL,0011200001Dhzl7AAB,NULL,005A0000002EVTkIAO,NULL
IN PREVIOUS,CSG,AM1,1000 TO 2000,1,143481,PORTLAND,NULL,8778106012365415,97330,SMB:1  MID:0  NAT:0  UNKN:0,ARC THRIFT STORE,NULL,"THRIFT STORE,THE ARC",1226.25,1226.25,158.30,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,158.300,0.000000,68.35,89.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,20,58,0,0,0,0,0,0,0,0,0,0,NULL,0011200001ESfZlAAL,Portland AM 1,0051H00000BO6gBQAT,NULL
IN PREVIOUS,CSG,CENTER,400 TO 500,1,293978,CALIFORNIA,NULL,8155600395344297,95821,SMB:1  MID:0  NAT:0  UNKN:0,BEHAVIORAL HEALTH EVALUATION,NULL,"ADDIS,REED",483.08,483.08,88.40,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,88.400,0.000000,0.00,88.40,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,68,0,0,0,0,0,0,0,0,0,0,NULL,001A000001CKwkiIAD,NULL,005A0000002DxyVIAS,NULL
IN PREVIOUS,SV&CSG,EXCLD,500 TO 750,5,36286,SEATTLE,960228673,8498310200667165,98275,SMB:0  MID:5  NAT:0  UNKN:0,STAYBRIDGE SUITES-SEATTLE,Staybridge Suites - Mukilteo,"PRI,STAYBRIDGE SUITES",510.95,0.00,510.95,5,1,3,0,0,1,0,1,1,5,5,1,1,1,5,5,1,1,0,1,1,0,4,0,0,0,0.000,510.950000,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,510.950000,508.950000,0.000000,0.000000,125,126,0,4,0,0,0,0,0,0,0,0,001A0000019nk2BIAQ,001A0000019nlaDIAQ,NULL,005A0000003QnbyIAC,NULL
IN PREVIOUS,CSG,CENTER,200 TO 250,1,362860,PORTLAND,NULL,8778106221068842,97355,SMB:1  MID:0  NAT:0  UNKN:0,FISH EXPRESS,NULL,"EXPRESS,FISH",224.58,224.58,78.35,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,78.350,0.000000,43.40,34.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,11,0,0,0,0,0,0,0,0,0,0,NULL,0011200001GVrsKAAT,NULL,00512000005kARsAAM,NULL
IN PREVIOUS,CSG,CENTER,100 TO 200,1,81593,CALIFORNIA,NULL,8155400571531399,94544,SMB:1  MID:0  NAT:0  UNKN:0,PONDEROSA APARTMENTS,NULL,"APARTMENTS,26030 PONDEROSA",184.58,184.58,128.35,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,128.350,0.000000,58.40,69.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,1,61,0,0,0,0,0,0,0,0,0,0,NULL,0011200001E6CimAAF,NULL,005A0000003QJamIAG,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,472056,CALIFORNIA,NULL,8155100140376306,95070,SMB:1  MID:0  NAT:0  UNKN:0,SARATOGA FARM,NULL,"FARM,SARATOGA",333.42,333.42,166.35,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,166.350,0.000000,43.40,89.95,33.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,51,0,0,0,0,0,0,0,0,0,0,NULL,0011200001GVraLAAT,NULL,00512000005jbYeAAI,NULL
IN PREVIOUS,CSG,AM1,1000 TO 2000,1,506191,CALIFORNIA,NULL,8155100100273733,95030,SMB:1  MID:0  NAT:0  UNKN:0,THRASHER TRMT & PEST CTRL INC,NULL,"PEST,THRASHER TERMITE",1007.92,1007.92,183.35,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,183.350,0.000000,0.00,183.35,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,20,125,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001tPSRpQAO,NULL,0051H000008qnbtQAA,NULL
IN PREVIOUS,CSG,EXCLD,100 OR LESS,1,177526,CALIFORNIA,NULL,8155300301533527,94533,SMB:1  MID:0  NAT:0  UNKN:0,SYNRGO CO,NULL,"CO,SYNRGO",0.00,0.00,0.00,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0.000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,27,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001NPZIMQA5,NULL,00512000006N9NZAA0,NULL
CURRENT,SV&CSG,EXCLD,100 OR LESS,1,3671,MOUNTAIN WEST,904583294,8495444040577012,84093,SMB:1  MID:0  NAT:0  UNKN:0,SANDY PDC,PDC MSO LLC,"SANDY,PDC",0.00,0.00,0.00,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0.000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,4,83,0,0,1,0,0,0,0,0,0,0,001A0000011Ei5VIAS,001A0000011Ei5VIAS,NULL,005A0000003QnbyIAC,NULL
IN PREVIOUS,SV&CSG,AM1,500 TO 750,1,31281,MOUNTAIN WEST,963189272,8497606421578870,80538,SMB:1  MID:0  NAT:0  UNKN:0,PRIMARY RESIDENTIAL MORTGAGE INC,Primary Residential Mortgage Inc,"MORT. INC,PRIMARY RESIDENT",542.00,0.00,542.00,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,202.500,339.500000,0.00,178.40,24.10,0.00,0.00,0.00,0.000000,339.500000,0.000000,0.000000,10.000000,2,21,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001UB911QAD,NULL,005A0000005hvLBIAY,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,498104,SEATTLE,NULL,8498350260185914,98580,SMB:1  MID:0  NAT:0  UNKN:0,* SILVASEED COMPANY,NULL,"SILVASEED COMPANY,*",324.83,324.83,108.35,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,108.350,0.000000,0.00,108.35,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,167,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001dCr7LQAS,NULL,00512000007vpAeAAI,NULL
IN PREVIOUS,CSG,EXCLD,100 OR LESS,1,312810,HOUSTON,NULL,8777701550651449,77479,SMB:1  MID:0  NAT:0  UNKN:0,CMG STRATEGY CO LLC 1988,NULL,"CO LLC 1988,CMG STRATEGY",0.00,0.00,0.00,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0.000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,40,0,0,0,0,0,0,0,0,0,0,NULL,0011200001FU8DcAAL,NULL,00512000006SJfsAAG,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,401332,SEATTLE,NULL,8498320015718004,98107,SMB:1  MID:0  NAT:0  UNKN:0,FOLEY DRAFTING SVCS,NULL,"SVCS,FOLEY DRAFTING",331.58,331.58,118.40,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,118.400,0.000000,0.00,118.40,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,24,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001S2cN7QAJ,NULL,00512000005jtNKAAY,NULL
IN PREVIOUS,CSG,EXCLD,100 OR LESS,1,52084,CALIFORNIA,NULL,8155300241197763,94590,SMB:1  MID:0  NAT:0  UNKN:0,STUDENT RUN HEALTH CLINIC,NULL,"HEALTH CLINIC,STUDENT RUN",0.00,0.00,0.00,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0.000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,105,0,0,1,1,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
IN PREVIOUS,CSG,CENTER,100 OR LESS,1,459055,HOUSTON,NULL,8777705120190606,77449,SMB:1  MID:0  NAT:0  UNKN:0,THE SIMPLY SPLENDID DONUTS,NULL,"SPLENDID DONUTS,THE SIMPLY",97.58,97.58,78.35,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,78.350,0.000000,43.40,34.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,15,0,0,0,0,0,0,0,0,0,0,NULL,0011200001LtTy8AAF,NULL,005A0000002soEwIAI,NULL
IN PREVIOUS,CSG,CENTER,200 TO 250,1,520840,MOUNTAIN WEST,NULL,8497202441715666,80129,SMB:1  MID:0  NAT:0  UNKN:0,L & K ENVIRONMENTAL INC,NULL,"ENVIRONMENTAL INC,L&K",231.75,231.75,123.35,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,123.350,0.000000,43.40,79.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,4,14,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001nf6o6QAA,NULL,0051H000008EvkCQAS,NULL
CURRENT,CSG,CENTER,100 TO 200,1,545524,CALIFORNIA,NULL,8155100100600935,95030,SMB:0  MID:0  NAT:0  UNKN:1,NULL,NULL,"MD,ANITA HIRSCH",173.25,NULL,173.25,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,173.250,0.000000,58.35,114.90,0.00,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,7,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
IN PREVIOUS,CSG,CENTER,400 TO 500,1,339551,MOUNTAIN WEST,NULL,8495444010320823,84020,SMB:1  MID:0  NAT:0  UNKN:0,BIRD & EXOTIC PET HOSPITAL,NULL,"ANIMAL HOSPITA,CREEKSIDE",487.65,481.75,487.65,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,487.650,0.000000,278.05,174.90,34.70,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,20,137,0,0,0,0,0,0,0,0,0,0,NULL,001A000000lV1HiIAK,NULL,005A00000015poDIAQ,NULL
IN PREVIOUS,CSG,CENTER,400 TO 500,1,189473,CALIFORNIA,NULL,8155200525618932,NULL,SMB:1  MID:0  NAT:0  UNKN:0,ARENA READY PERFORMANCE,NULL,"ARENA READY PERFORMANCE,*",439.08,439.08,226.35,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,226.350,0.000000,53.40,149.95,23.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,7,25,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001Q3zMOQAZ,NULL,00512000006w0RhAAI,NULL
IN PREVIOUS,CSG,CENTER,250 TO 300,1,84429,CALIFORNIA,NULL,8155600394574803,95842,SMB:1  MID:0  NAT:0  UNKN:0,WHAT A PIZZA,NULL,"PIZZA,WHAT A",252.55,134.92,252.55,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,252.550,0.000000,98.30,129.95,24.30,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,5,87,0,0,0,0,0,0,0,0,0,0,NULL,001A000000yVi55IAC,NULL,005A0000003OczOIAS,NULL
IN PREVIOUS,CSG,CENTER,100 OR LESS,1,38919,MOUNTAIN WEST,NULL,8497900031408390,80904,SMB:1  MID:0  NAT:0  UNKN:0,* WORLD OF DANCE,NULL,"WORLD OF DANCE,*",97.92,97.92,78.40,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,78.400,0.000000,0.00,78.40,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,1,100,0,0,0,0,0,0,0,0,0,0,NULL,001A000000pTsmpIAC,NULL,005A0000002Dy10IAC,NULL
IN PREVIOUS,CSG,AM1,500 TO 750,1,389190,MOUNTAIN WEST,NULL,8495444501743194,84604,SMB:1  MID:0  NAT:0  UNKN:0,GANDOLFOS DELI WEST,NULL,"RESTAURANT,GANDOLFO'S",560.85,221.75,560.85,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,560.850,0.000000,108.35,349.95,102.55,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,8,38,0,0,0,0,0,0,0,0,0,0,NULL,0011200001GS5FSAA1,NULL,005A0000002Dy3HIAS,NULL
IN PREVIOUS,CSG,CENTER,250 TO 300,1,421974,CALIFORNIA,NULL,8155500295920511,93711,SMB:1  MID:0  NAT:0  UNKN:0,MALIBU FASHIONS & STORAGE LLC,NULL,"ANDSTORAGE,MALIBU FASHIONS",270.85,103.00,270.85,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,270.850,0.000000,123.25,100.00,47.60,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,36,0,0,0,0,0,0,0,0,0,0,NULL,001A000000n3rLKIAY,NULL,005A00000015poDIAQ,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,302629,MOUNTAIN WEST,NULL,8497950410280050,87301,SMB:1  MID:0  NAT:0  UNKN:0,COAL STREET PUB,NULL,"STREET PUB,COAL",317.83,317.83,168.10,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,168.100,0.000000,63.26,104.84,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,87,0,0,0,0,0,0,0,0,0,0,NULL,001A000000yUN3KIAW,NULL,005A0000002Dy1EIAS,NULL
IN PREVIOUS,CSG,CENTER,400 TO 500,1,94017,MOUNTAIN WEST,NULL,8497950054479943,87109,SMB:1  MID:0  NAT:0  UNKN:0,FUNCTIONAL FAMILY MEDICINE,NULL,"FAMILY MEDICINE,FUNCTIONAL",449.33,449.33,132.75,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,132.750,0.000000,0.00,108.40,24.35,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,3,76,0,0,0,0,0,0,0,0,0,0,NULL,001A0000015GgrwIAC,NULL,005A0000002DxzPIAS,NULL
IN PREVIOUS,CSG,EAM,2000 TO 3000,5,345777,CALIFORNIA,NULL,8155100320143344,93953,SMB:5  MID:0  NAT:0  UNKN:0,CYPRESS POINT CLUB,NULL,"CYPRESS POINT,CLUB DCT1",2614.15,2614.15,1037.65,5,0,2,0,0,0,0,0,5,5,5,0,0,0,5,5,0,1,0,0,1,2,4,0,0,0,1037.650,0.000000,422.75,358.25,256.65,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,150,586,0,0,0,0,0,0,0,0,0,0,NULL,001A000000n43elIAA,California AM 2,0051H000009zPsfQAE,CA AM2 Group 1
IN PREVIOUS,CSG,CENTER,250 TO 300,1,75869,SEATTLE,NULL,8498340270404801,98065,SMB:1  MID:0  NAT:0  UNKN:0,IMAGINATION STATION LRNG CTR,NULL,"IMAGINATION,STATION",272.08,272.08,158.75,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,158.750,0.000000,63.40,69.95,25.40,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,12,127,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,2,477113,TWIN CITIES,NULL,8772106500028661,98445,SMB:2  MID:0  NAT:0  UNKN:0,LUTHERAN CHURCH OF CHRIST KING,NULL,"THE KING CHURCH,CHRIST",307.40,287.58,307.40,2,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,0,0,2,2,1,0,0,0,307.400,0.000000,103.35,168.35,35.70,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,10,200,0,0,0,0,0,0,0,0,0,0,NULL,001A000001AHWimIAH,NULL,005A0000002EVTtIAO,NULL
IN PREVIOUS,CSG,EAM,2000 TO 3000,6,241247,MOUNTAIN WEST,NULL,8495441010322916,84060,SMB:6  MID:0  NAT:0  UNKN:0,* BLACK BEAR LODGE,NULL,"LODGE,BLACKBEAR*",2830.98,2830.98,0.00,6,0,6,0,0,0,0,0,6,6,0,0,0,0,6,6,0,1,0,0,0,0,6,0,0,0,0.000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,12,119,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,178615,HOUSTON,NULL,8777703193835249,77072,SMB:1  MID:0  NAT:0  UNKN:0,MY TRUONG,NULL,"TRUONG,MY",313.00,313.00,159.55,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,159.550,0.000000,63.40,69.95,26.20,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,54,0,0,0,0,0,0,0,0,0,0,NULL,0011200001G7m5OAAR,NULL,005A0000004McVXIA0,NULL
IN PREVIOUS,CSG,AM1,1000 TO 2000,1,416219,PORTLAND,NULL,8778104030284908,97232,SMB:1  MID:0  NAT:0  UNKN:0,JIFFY LUBE,NULL,"1011,JIFFY LUBE",1220.67,1220.67,227.95,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,227.950,0.000000,18.45,124.90,84.60,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,84,137,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
IN PREVIOUS,CSG,CENTER,100 TO 200,1,186609,CALIFORNIA,NULL,8155100130703758,95035,SMB:1  MID:0  NAT:0  UNKN:0,VT MACHINING CO INC,NULL,"MACHINING,L&T",193.55,114.17,193.55,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,193.550,0.000000,58.40,109.95,25.20,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,3,57,0,0,0,0,0,0,0,0,0,0,NULL,0011200001Cs7YcAAJ,NULL,005A0000004yqS5IAI,NULL
IN PREVIOUS,CSG,CENTER,100 TO 200,1,72988,SEATTLE,NULL,8498320060503079,98122,SMB:1  MID:0  NAT:0  UNKN:0,TAPENADE INC,NULL,"TAPANADE INC,*",155.58,155.58,64.95,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,64.950,0.000000,0.00,64.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,6,95,0,0,0,0,0,0,0,0,0,0,NULL,001A000000tomvfIAA,NULL,005A0000002SF4KIAW,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,498867,HOUSTON,NULL,8777701050179891,77401,SMB:1  MID:0  NAT:0  UNKN:0,DR JULIE LANDIS PHD LLC,NULL,"PHD LLC,DR JULIE LANDIS",322.25,322.25,318.05,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,318.050,0.000000,188.20,129.85,0.00,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,79,0,0,0,0,0,0,0,0,0,0,NULL,001A0000013wfmKIAQ,NULL,005A0000003SODeIAO,NULL
IN PREVIOUS,CSG,CENTER,400 TO 500,1,57079,TWIN CITIES,NULL,8772105071144535,55337,SMB:1  MID:0  NAT:0  UNKN:0,EDGE CONSULTING ENGINEERS,NULL,"CONSULTING ENGINEERS,EDGE",458.67,458.67,193.30,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,193.300,0.000000,43.40,149.90,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,36,0,0,0,0,0,0,0,0,0,0,NULL,0011200001LtqhIAAR,NULL,005A000000516ClIAI,NULL
IN PREVIOUS,CSG,CENTER,400 TO 500,1,39247,CALIFORNIA,NULL,8155400230352849,94546,SMB:1  MID:0  NAT:0  UNKN:0,ARANS ART STUDIO,NULL,"STUDIO,ARAN'S ART",431.58,431.58,191.30,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,191.300,0.000000,98.35,69.95,23.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,7,115,0,0,0,0,0,0,0,0,0,0,NULL,001A000000n3qLkIAI,NULL,005A00000015poDIAQ,NULL
IN PREVIOUS,CSG,CENTER,200 TO 250,1,196842,CALIFORNIA,NULL,8155400511173112,94804,SMB:1  MID:0  NAT:0  UNKN:0,ISSHIN RAMEN HOUSE,NULL,"MENDJARGAL,ARIUNJARGAL",203.32,173.00,203.32,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,203.320,0.000000,45.70,157.62,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,7,81,0,0,0,0,0,0,0,0,0,0,NULL,0011200001IK6ENAA1,NULL,00512000005pHItAAM,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,315334,TWIN CITIES,NULL,8772106330096409,55315,SMB:0  MID:0  NAT:0  UNKN:0,CITY OF CARVER WATER,NULL,"CARVER WATER,CITY OF",327.83,327.83,104.85,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,104.850,0.000000,0.00,104.85,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,91,0,0,0,0,0,0,0,0,0,0,NULL,001A000000w3k1JIAQ,NULL,005A0000002SF4EIAW,NULL
CURRENT,CSG,CENTER,250 TO 300,2,546941,CALIFORNIA,NULL,8155100351428721,95003,SMB:1  MID:0  NAT:0  UNKN:1,TRANQUILLE SPA,NULL,"SPA,TRANQUILLE",297.25,170.00,297.25,2,0,2,0,0,0,0,1,2,2,1,0,0,0,2,2,0,1,0,0,2,2,1,0,0,0,297.250,0.000000,122.09,144.56,30.60,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,4,38,0,0,0,0,0,0,0,0,0,0,NULL,0011H000025drnLQAQ,NULL,0051H000008F4t3QAC,NULL
IN PREVIOUS,CSG,CENTER,400 TO 500,1,489525,CALIFORNIA,NULL,8155100350868646,95073,SMB:1  MID:0  NAT:0  UNKN:0,CYNTHIA HEIER MFT,NULL,"HEIER MFT,CYNTHIA",464.08,464.08,69.95,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,69.950,0.000000,0.00,69.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,94,0,0,0,0,0,0,0,0,0,0,NULL,001A000000t8rnNIAQ,NULL,005A0000002SF4BIAW,NULL
